GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWE001,AGWI001,AGWJ001
"G0400210","1993","Pinal, AZ","Arizona","040","Pinal","0210","0","0",2065,11,53
"G0400230","1993","Santa Cruz, AZ","Arizona","040","Santa Cruz","0230","0","0",809,4,49
"G0400250","1993","Yavapai, AZ","Arizona","040","Yavapai","0250","0","0",1328,11,83
"G0400270","1993","Yuma, AZ","Arizona","040","Yuma","0270","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6071",3154,15,48
"G0500010","1993","Arkansas, AR","Arkansas","050","Arkansas","0010","0","0",290,3,103
"G0500030","1993","Ashley, AR","Arkansas","050","Ashley","0030","0","0",346,5,145
"G0500050","1993","Baxter, AR","Arkansas","050","Baxter","0050","0","0",300,7,233
"G0500070","1993","Benton, AR","Arkansas","050","Benton","0070","0","0",1578,15,95
"G0500090","1993","Boone, AR","Arkansas","050","Boone","0090","0","0",419,8,191
"G0500110","1993","Bradley, AR","Arkansas","050","Bradley","0110","0","0",148,0,0
"G0500130","1993","Calhoun, AR","Arkansas","050","Calhoun","0130","0","0",59,0,0
"G0500150","1993","Carroll, AR","Arkansas","050","Carroll","0150","0","0",282,7,248
"G0500170","1993","Chicot, AR","Arkansas","050","Chicot","0170","0","0",228,0,0
"G0500190","1993","Clark, AR","Arkansas","050","Clark","0190","0","0",235,4,170
"G0500210","1993","Clay, AR","Arkansas","050","Clay","0210","0","0",190,4,211
"G0500230","1993","Cleburne, AR","Arkansas","050","Cleburne","0230","0","0",198,3,152
"G0500250","1993","Cleveland, AR","Arkansas","050","Cleveland","0250","0","0",88,0,0
"G0500270","1993","Columbia, AR","Arkansas","050","Columbia","0270","0","0",351,2,57
"G0500290","1993","Conway, AR","Arkansas","050","Conway","0290","0","0",242,1,41
"G0500310","1993","Craighead, AR","Arkansas","050","Craighead","0310","0","0",1042,8,77
"G0500330","1993","Crawford, AR","Arkansas","050","Crawford","0330","0","0",692,5,72
"G0500350","1993","Crittenden, AR","Arkansas","050","Crittenden","0350","0","0",849,16,188
"G0500370","1993","Cross, AR","Arkansas","050","Cross","0370","0","0",302,6,199
"G0500390","1993","Dallas, AR","Arkansas","050","Dallas","0390","0","0",134,0,0
"G0500410","1993","Desha, AR","Arkansas","050","Desha","0410","0","0",256,2,78
"G0500430","1993","Drew, AR","Arkansas","050","Drew","0430","0","0",246,1,41
"G0500450","1993","Faulkner, AR","Arkansas","050","Faulkner","0450","0","0",892,6,67
"G0500470","1993","Franklin, AR","Arkansas","050","Franklin","0470","0","0",212,0,0
"G0500490","1993","Fulton, AR","Arkansas","050","Fulton","0490","0","0",119,0,0
"G0500510","1993","Garland, AR","Arkansas","050","Garland","0510","0","0",909,10,110
"G0500530","1993","Grant, AR","Arkansas","050","Grant","0530","0","0",188,2,106
"G0500550","1993","Greene, AR","Arkansas","050","Greene","0550","0","0",403,3,74
"G0500570","1993","Hempstead, AR","Arkansas","050","Hempstead","0570","0","0",303,3,99
"G0500590","1993","Hot Spring, AR","Arkansas","050","Hot Spring","0590","0","0",323,5,155
"G0500610","1993","Howard, AR","Arkansas","050","Howard","0610","0","0",181,2,110
"G0500630","1993","Independence, AR","Arkansas","050","Independence","0630","0","0",426,6,141
"G0500650","1993","Izard, AR","Arkansas","050","Izard","0650","0","0",110,3,273
"G0500670","1993","Jackson, AR","Arkansas","050","Jackson","0670","0","0",263,1,38
"G0500690","1993","Jefferson, AR","Arkansas","050","Jefferson","0690","0","0",1350,12,89
"G0500710","1993","Johnson, AR","Arkansas","050","Johnson","0710","0","0",255,5,196
"G0500730","1993","Lafayette, AR","Arkansas","050","Lafayette","0730","0","0",115,0,0
"G0500750","1993","Lawrence, AR","Arkansas","050","Lawrence","0750","0","0",231,3,130
"G0500770","1993","Lee, AR","Arkansas","050","Lee","0770","0","0",197,1,51
"G0500790","1993","Lincoln, AR","Arkansas","050","Lincoln","0790","0","0",170,0,0
"G0500810","1993","Little River, AR","Arkansas","050","Little River","0810","0","0",185,2,108
"G0500830","1993","Logan, AR","Arkansas","050","Logan","0830","0","0",248,3,121
"G0500850","1993","Lonoke, AR","Arkansas","050","Lonoke","0850","0","0",583,8,137
"G0500870","1993","Madison, AR","Arkansas","050","Madison","0870","0","0",183,1,55
"G0500890","1993","Marion, AR","Arkansas","050","Marion","0890","0","0",137,2,146
"G0500910","1993","Miller, AR","Arkansas","050","Miller","0910","0","0",510,7,137
"G0500930","1993","Mississippi, AR","Arkansas","050","Mississippi","0930","0","0",860,10,116
"G0500950","1993","Monroe, AR","Arkansas","050","Monroe","0950","0","0",176,1,57
"G0500970","1993","Montgomery, AR","Arkansas","050","Montgomery","0970","0","0",83,1,120
"G0500990","1993","Nevada, AR","Arkansas","050","Nevada","0990","0","0",104,1,96
"G0501010","1993","Newton, AR","Arkansas","050","Newton","1010","0","0",93,0,0
"G0501030","1993","Ouachita, AR","Arkansas","050","Ouachita","1030","0","0",431,6,139
"G0501050","1993","Perry, AR","Arkansas","050","Perry","1050","0","0",115,0,0
"G0501070","1993","Phillips, AR","Arkansas","050","Phillips","1070","0","0",573,8,140
"G0501090","1993","Pike, AR","Arkansas","050","Pike","1090","0","0",127,2,157
"G0501110","1993","Poinsett, AR","Arkansas","050","Poinsett","1110","0","0",331,1,30
"G0501130","1993","Polk, AR","Arkansas","050","Polk","1130","0","0",254,2,79
"G0501150","1993","Pope, AR","Arkansas","050","Pope","1150","0","0",665,3,45
"G0501170","1993","Prairie, AR","Arkansas","050","Prairie","1170","0","0",91,0,0
"G0501190","1993","Pulaski, AR","Arkansas","050","Pulaski","1190","0","0",5726,63,110
"G0501210","1993","Randolph, AR","Arkansas","050","Randolph","1210","0","0",195,1,51
"G0501230","1993","St. Francis, AR","Arkansas","050","St Francis","1230","0","0",507,7,138
"G0501250","1993","Saline, AR","Arkansas","050","Saline","1250","0","0",832,3,36
"G0501270","1993","Scott, AR","Arkansas","050","Scott","1270","0","0",138,1,72
"G0501290","1993","Searcy, AR","Arkansas","050","Searcy","1290","0","0",61,0,0
"G0501310","1993","Sebastian, AR","Arkansas","050","Sebastian","1310","0","0",1564,15,96
"G0501330","1993","Sevier, AR","Arkansas","050","Sevier","1330","0","0",248,1,40
"G0501350","1993","Sharp, AR","Arkansas","050","Sharp","1350","0","0",174,3,172
"G0501370","1993","Stone, AR","Arkansas","050","Stone","1370","0","0",114,1,88
"G0501390","1993","Union, AR","Arkansas","050","Union","1390","0","0",680,4,59
"G0501410","1993","Van Buren, AR","Arkansas","050","Van Buren","1410","0","0",160,3,188
"G0501430","1993","Washington, AR","Arkansas","050","Washington","1430","0","0",1863,15,81
"G0501450","1993","White, AR","Arkansas","050","White","1450","0","0",771,6,78
"G0501470","1993","Woodruff, AR","Arkansas","050","Woodruff","1470","0","0",132,0,0
"G0501490","1993","Yell, AR","Arkansas","050","Yell","1490","0","0",253,2,79
"G0600010","1993","Alameda, CA","California","060","Alameda","0010","0","0",21932,136,62
"G0600030","1993","Alpine, CA","California","060","Alpine","0030","0","0",12,0,0
"G0600050","1993","Amador, CA","California","060","Amador","0050","0","0",274,2,73
"G0600070","1993","Butte, CA","California","060","Butte","0070","0","0",2601,20,77
"G0600090","1993","Calaveras, CA","California","060","Calaveras","0090","0","0",356,2,56
"G0600110","1993","Colusa, CA","California","060","Colusa","0110","0","0",325,3,92
"G0600130","1993","Contra Costa, CA","California","060","Contra Costa","0130","0","0",12668,75,59
"G0600150","1993","Del Norte, CA","California","060","Del Norte","0150","0","0",352,2,57
"G0600170","1993","El Dorado, CA","California","060","El Dorado","0170","0","0",1807,13,72
"G0600190","1993","Fresno, CA","California","060","Fresno","0190","0","0",16126,119,74
"G0600210","1993","Glenn, CA","California","060","Glenn","0210","0","0",419,2,48
"G0600230","1993","Humboldt, CA","California","060","Humboldt","0230","0","0",1609,18,112
"G0600250","1993","Imperial, CA","California","060","Imperial","0250","0","0",2907,16,55
"G0600270","1993","Inyo, CA","California","060","Inyo","0270","0","0",213,2,94
"G0600290","1993","Kern, CA","California","060","Kern","0290","0","0",12538,135,108
"G0600310","1993","Kings, CA","California","060","Kings","0310","0","0",2306,15,65
"G0600330","1993","Lake, CA","California","060","Lake","0330","0","0",636,4,63
"G0600350","1993","Lassen, CA","California","060","Lassen","0350","0","0",381,3,79
"G0600370","1993","Los Angeles, CA","California","060","Los Angeles","0370","0","0",189926,1387,73
"G0600390","1993","Madera, CA","California","060","Madera","0390","0","0",1994,16,80
"G0600410","1993","Marin, CA","California","060","Marin","0410","0","0",2803,17,61
"G0600430","1993","Mariposa, CA","California","060","Mariposa","0430","0","0",179,0,0
"G0600450","1993","Mendocino, CA","California","060","Mendocino","0450","0","0",1107,13,117
"G0600470","1993","Merced, CA","California","060","Merced","0470","0","0",4372,27,62
"G0600490","1993","Modoc, CA","California","060","Modoc","0490","0","0",131,1,76
"G0600510","1993","Mono, CA","California","060","Mono","0510","0","0",170,1,59
"G0600530","1993","Monterey, CA","California","060","Monterey","0530","0","0",7501,53,71
"G0600550","1993","Napa, CA","California","060","Napa","0550","0","0",1562,11,70
"G0600570","1993","Nevada, CA","California","060","Nevada","0570","0","0",890,3,34
"G0600590","1993","Orange, CA","California","060","Orange","0590","0","0",51188,303,59
"G0600610","1993","Placer, CA","California","060","Placer","0610","0","0",2655,20,75
"G0600630","1993","Plumas, CA","California","060","Plumas","0630","0","0",251,1,40
"G0600650","1993","Riverside, CA","California","060","Riverside","0650","0","0",25175,193,77
"G0600670","1993","Sacramento, CA","California","060","Sacramento","0670","0","0",19337,139,72
"G0600690","1993","San Benito, CA","California","060","San Benito","0690","0","0",806,3,37
"G0600710","1993","San Bernardino, CA","California","060","San Bernardino","0710","0","0",32315,256,79
"G0600730","1993","San Diego, CA","California","060","San Diego","0730","0","0",48935,304,62
"G0600750","1993","San Francisco, CA","California","060","San Francisco","0750","0","0",9030,45,50
"G0600770","1993","San Joaquin, CA","California","060","San Joaquin","0770","0","0",9494,81,85
"G0600790","1993","San Luis Obispo, CA","California","060","San Luis Obispo","0790","0","0",2672,21,79
"G0600810","1993","San Mateo, CA","California","060","San Mateo","0810","0","0",10308,41,40
"G0600830","1993","Santa Barbara, CA","California","060","Santa Barbara","0830","0","0",6605,43,65
"G0600850","1993","Santa Clara, CA","California","060","Santa Clara","0850","0","0",26987,144,53
"G0600870","1993","Santa Cruz, CA","California","060","Santa Cruz","0870","0","0",3889,24,62
"G0600890","1993","Shasta, CA","California","060","Shasta","0890","0","0",2135,12,56
"G0600910","1993","Sierra, CA","California","060","Sierra","0910","0","0",29,0,0
"G0600930","1993","Siskiyou, CA","California","060","Siskiyou","0930","0","0",512,3,59
"G0600950","1993","Solano, CA","California","060","Solano","0950","0","0",6215,44,71
"G0600970","1993","Sonoma, CA","California","060","Sonoma","0970","0","0",5617,32,57
"G0600990","1993","Stanislaus, CA","California","060","Stanislaus","0990","0","0",7470,44,59
"G0601010","1993","Sutter, CA","California","060","Sutter","1010","0","0",1160,12,103
"G0601030","1993","Tehama, CA","California","060","Tehama","1030","0","0",789,5,63
"G0601050","1993","Trinity, CA","California","060","Trinity","1050","0","0",137,1,73
"G0601070","1993","Tulare, CA","California","060","Tulare","1070","0","0",7282,42,58
"G0601090","1993","Tuolumne, CA","California","060","Tuolumne","1090","0","0",470,3,64
"G0601110","1993","Ventura, CA","California","060","Ventura","1110","0","0",12188,67,55
"G0601130","1993","Yolo, CA","California","060","Yolo","1130","0","0",2296,14,61
"G0601150","1993","Yuba, CA","California","060","Yuba","1150","0","0",1280,8,63
"G0800010","1993","Adams, CO","Colorado","080","Adams","0010","0","0",4802,42,87
"G0800030","1993","Alamosa, CO","Colorado","080","Alamosa","0030","0","0",232,3,129
"G0800050","1993","Arapahoe, CO","Colorado","080","Arapahoe","0050","0","0",6236,56,90
"G0800070","1993","Archuleta, CO","Colorado","080","Archuleta","0070","0","0",74,2,270
"G0800090","1993","Baca, CO","Colorado","080","Baca","0090","0","0",49,0,0
"G0800110","1993","Bent, CO","Colorado","080","Bent","0110","0","0",56,0,0
"G0800130","1993","Boulder, CO","Colorado","080","Boulder","0130","0","0",3177,12,38
"G0800150","1993","Chaffee, CO","Colorado","080","Chaffee","0150","0","0",138,0,0
"G0800170","1993","Cheyenne, CO","Colorado","080","Cheyenne","0170","0","0",28,0,0
"G0800190","1993","Clear Creek, CO","Colorado","080","Clear Creek","0190","0","0",109,1,92
"G0800210","1993","Conejos, CO","Colorado","080","Conejos","0210","0","0",114,0,0
"G0800230","1993","Costilla, CO","Colorado","080","Costilla","0230","0","0",43,2,465
"G0800250","1993","Crowley, CO","Colorado","080","Crowley","0250","0","0",37,0,0
"G0800270","1993","Custer, CO","Colorado","080","Custer","0270","0","0",25,0,0
"G0800290","1993","Delta, CO","Colorado","080","Delta","0290","0","0",263,1,38
"G0800310","1993","Denver, CO","Colorado","080","Denver","0310","0","0",8747,76,87
"G0800330","1993","Dolores, CO","Colorado","080","Dolores","0330","0","0",17,0,0
"G0800350","1993","Douglas, CO","Colorado","080","Douglas","0350","0","0",1549,7,45
"G0800370","1993","Eagle, CO","Colorado","080","Eagle","0370","0","0",445,4,90
"G0800390","1993","Elbert, CO","Colorado","080","Elbert","0390","0","0",128,1,78
"G0800410","1993","El Paso, CO","Colorado","080","El Paso","0410","0","0",7406,67,90
"G0800430","1993","Fremont, CO","Colorado","080","Fremont","0430","0","0",383,7,183
"G0800450","1993","Garfield, CO","Colorado","080","Garfield","0450","0","0",420,0,0
"G0800470","1993","Gilpin, CO","Colorado","080","Gilpin","0470","0","0",44,0,0
"G0800490","1993","Grand, CO","Colorado","080","Grand","0490","0","0",83,0,0
"G0800510","1993","Gunnison, CO","Colorado","080","Gunnison","0510","0","0",152,1,66
"G0800530","1993","Hinsdale, CO","Colorado","080","Hinsdale","0530","0","0",7,0,0
"G0800550","1993","Huerfano, CO","Colorado","080","Huerfano","0550","0","0",72,1,139
"G0800570","1993","Jackson, CO","Colorado","080","Jackson","0570","0","0",16,2,1250
"G0800590","1993","Jefferson, CO","Colorado","080","Jefferson","0590","0","0",6628,46,69
"G0800610","1993","Kiowa, CO","Colorado","080","Kiowa","0610","0","0",13,0,0
"G0800630","1993","Kit Carson, CO","Colorado","080","Kit Carson","0630","0","0",100,0,0
"G0800650","1993","Lake, CO","Colorado","080","Lake","0650","0","0",92,0,0
"G0800670","1993","La Plata, CO","Colorado","080","La Plata","0670","0","0",430,6,140
"G0800690","1993","Larimer, CO","Colorado","080","Larimer","0690","0","0",2716,13,48
"G0800710","1993","Las Animas, CO","Colorado","080","Las Animas","0710","0","0",160,2,125
"G0800730","1993","Lincoln, CO","Colorado","080","Lincoln","0730","0","0",54,0,0
"G0800750","1993","Logan, CO","Colorado","080","Logan","0750","0","0",234,2,85
"G0800770","1993","Mesa, CO","Colorado","080","Mesa","0770","0","0",1347,6,45
"G0800790","1993","Mineral, CO","Colorado","080","Mineral","0790","0","0",12,0,0
"G0800810","1993","Moffat, CO","Colorado","080","Moffat","0810","0","0",161,1,62
"G0800830","1993","Montezuma, CO","Colorado","080","Montezuma","0830","0","0",315,3,95
"G0800850","1993","Montrose, CO","Colorado","080","Montrose","0850","0","0",368,2,54
"G0800870","1993","Morgan, CO","Colorado","080","Morgan","0870","0","0",420,7,167
"G0800890","1993","Otero, CO","Colorado","080","Otero","0890","0","0",325,3,92
"G0800910","1993","Ouray, CO","Colorado","080","Ouray","0910","0","0",18,0,0
"G0800930","1993","Park, CO","Colorado","080","Park","0930","0","0",102,2,196
"G0800950","1993","Phillips, CO","Colorado","080","Phillips","0950","0","0",45,0,0
"G0800970","1993","Pitkin, CO","Colorado","080","Pitkin","0970","0","0",165,1,61
"G0800990","1993","Prowers, CO","Colorado","080","Prowers","0990","0","0",218,0,0
"G0801010","1993","Pueblo, CO","Colorado","080","Pueblo","1010","0","0",1765,16,91
"G0801030","1993","Rio Blanco, CO","Colorado","080","Rio Blanco","1030","0","0",76,4,526
"G0801050","1993","Rio Grande, CO","Colorado","080","Rio Grande","1050","0","0",171,2,117
"G0801070","1993","Routt, CO","Colorado","080","Routt","1070","0","0",193,1,52
"G0801090","1993","Saguache, CO","Colorado","080","Saguache","1090","0","0",89,1,112
"G0801110","1993","San Juan, CO","Colorado","080","San Juan","1110","0","0",3,0,0
"G0801130","1993","San Miguel, CO","Colorado","080","San Miguel","1130","0","0",62,1,161
"G0801150","1993","Sedgwick, CO","Colorado","080","Sedgwick","1150","0","0",25,1,400
"G0801170","1993","Summit, CO","Colorado","080","Summit","1170","0","0",195,3,154
"G0801190","1993","Teller, CO","Colorado","080","Teller","1190","0","0",171,3,175
"G0801210","1993","Washington, CO","Colorado","080","Washington","1210","0","0",57,0,0
"G0801230","1993","Weld, CO","Colorado","080","Weld","1230","0","0",2332,15,64
"G0801250","1993","Yuma, CO","Colorado","080","Yuma","1250","0","0",108,0,0
"G0900010","1993","Fairfield, CT","Connecticut","090","Fairfield","0010","0","0",12519,95,76
"G0900030","1993","Hartford, CT","Connecticut","090","Hartford","0030","0","0",11856,100,84
"G0900050","1993","Litchfield, CT","Connecticut","090","Litchfield","0050","0","0",2244,11,49
"G0900070","1993","Middlesex, CT","Connecticut","090","Middlesex","0070","0","0",2042,12,59
"G0900090","1993","New Haven, CT","Connecticut","090","New Haven","0090","0","0",11403,74,65
"G0900110","1993","New London, CT","Connecticut","090","New London","0110","0","0",3636,17,47
"G0900130","1993","Tolland, CT","Connecticut","090","Tolland","0130","0","0",1599,11,69
