GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWE001,AGWI001,AGWJ001
"G0201980","1992","Prince of Wales-Hyder, AK","Alaska","020","Prince of Wales-Hyder","1980","0","0",112,1,89
"G0202200","1992","Sitka, AK","Alaska","020","Sitka","2200","0","0",166,2,120
"G0202300","1992","Skagway, AK","Alaska","020","Skagway","2300","2 - Data for this unit are not enumerated separately and are included with another unit","5084",0,0,0
"G0202400","1992","Southeast Fairbanks, AK","Alaska","020","Southeast Fairbanks","2400","0","0",96,2,208
"G0202610","1992","Valdez-Cordova, AK","Alaska","020","Valdez-Cordova","2610","0","0",158,0,0
"G0202700","1992","Wade Hampton, AK","Alaska","020","Wade Hampton","2700","0","0",244,6,246
"G0202750","1992","Wrangell, AK","Alaska","020","Wrangell","2750","2 - Data for this unit are not enumerated separately and are included with another unit","5090",0,0,0
"G0202820","1992","Yakutat, AK","Alaska","020","Yakutat","2820","2 - Data for this unit are not enumerated separately and are included with another unit","5084",0,0,0
"G0202900","1992","Yukon-Koyukuk, AK","Alaska","020","Yukon-Koyukuk","2900","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6082",190,0,0
"G0400010","1992","Apache, AZ","Arizona","040","Apache","0010","0","0",1618,19,117
"G0400030","1992","Cochise, AZ","Arizona","040","Cochise","0030","0","0",1737,10,58
"G0400050","1992","Coconino, AZ","Arizona","040","Coconino","0050","0","0",1883,14,74
"G0400070","1992","Gila, AZ","Arizona","040","Gila","0070","0","0",695,7,101
"G0400090","1992","Graham, AZ","Arizona","040","Graham","0090","0","0",438,4,91
"G0400110","1992","Greenlee, AZ","Arizona","040","Greenlee","0110","0","0",136,0,0
"G0400120","1992","La Paz, AZ","Arizona","040","La Paz","0120","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6071",0,0,0
"G0400130","1992","Maricopa, AZ","Arizona","040","Maricopa","0130","0","0",40100,349,87
"G0400150","1992","Mohave, AZ","Arizona","040","Mohave","0150","0","0",1577,17,108
"G0400170","1992","Navajo, AZ","Arizona","040","Navajo","0170","0","0",1847,23,125
"G0400190","1992","Pima, AZ","Arizona","040","Pima","0190","0","0",11521,89,77
"G0400210","1992","Pinal, AZ","Arizona","040","Pinal","0210","0","0",2053,17,83
"G0400230","1992","Santa Cruz, AZ","Arizona","040","Santa Cruz","0230","0","0",907,3,33
"G0400250","1992","Yavapai, AZ","Arizona","040","Yavapai","0250","0","0",1295,9,69
"G0400270","1992","Yuma, AZ","Arizona","040","Yuma","0270","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6071",3022,16,53
"G0500010","1992","Arkansas, AR","Arkansas","050","Arkansas","0010","0","0",283,1,35
"G0500030","1992","Ashley, AR","Arkansas","050","Ashley","0030","0","0",372,3,81
"G0500050","1992","Baxter, AR","Arkansas","050","Baxter","0050","0","0",267,3,112
"G0500070","1992","Benton, AR","Arkansas","050","Benton","0070","0","0",1544,11,71
"G0500090","1992","Boone, AR","Arkansas","050","Boone","0090","0","0",389,1,26
"G0500110","1992","Bradley, AR","Arkansas","050","Bradley","0110","0","0",165,5,303
"G0500130","1992","Calhoun, AR","Arkansas","050","Calhoun","0130","0","0",77,0,0
"G0500150","1992","Carroll, AR","Arkansas","050","Carroll","0150","0","0",254,3,118
"G0500170","1992","Chicot, AR","Arkansas","050","Chicot","0170","0","0",237,4,169
"G0500190","1992","Clark, AR","Arkansas","050","Clark","0190","0","0",308,2,65
"G0500210","1992","Clay, AR","Arkansas","050","Clay","0210","0","0",235,0,0
"G0500230","1992","Cleburne, AR","Arkansas","050","Cleburne","0230","0","0",188,0,0
"G0500250","1992","Cleveland, AR","Arkansas","050","Cleveland","0250","0","0",81,1,123
"G0500270","1992","Columbia, AR","Arkansas","050","Columbia","0270","0","0",386,5,130
"G0500290","1992","Conway, AR","Arkansas","050","Conway","0290","0","0",275,1,36
"G0500310","1992","Craighead, AR","Arkansas","050","Craighead","0310","0","0",974,11,113
"G0500330","1992","Crawford, AR","Arkansas","050","Crawford","0330","0","0",603,5,83
"G0500350","1992","Crittenden, AR","Arkansas","050","Crittenden","0350","0","0",937,16,171
"G0500370","1992","Cross, AR","Arkansas","050","Cross","0370","0","0",315,5,159
"G0500390","1992","Dallas, AR","Arkansas","050","Dallas","0390","0","0",108,0,0
"G0500410","1992","Desha, AR","Arkansas","050","Desha","0410","0","0",274,3,109
"G0500430","1992","Drew, AR","Arkansas","050","Drew","0430","0","0",242,3,124
"G0500450","1992","Faulkner, AR","Arkansas","050","Faulkner","0450","0","0",890,3,34
"G0500470","1992","Franklin, AR","Arkansas","050","Franklin","0470","0","0",218,3,138
"G0500490","1992","Fulton, AR","Arkansas","050","Fulton","0490","0","0",125,1,80
"G0500510","1992","Garland, AR","Arkansas","050","Garland","0510","0","0",923,6,65
"G0500530","1992","Grant, AR","Arkansas","050","Grant","0530","0","0",173,4,231
"G0500550","1992","Greene, AR","Arkansas","050","Greene","0550","0","0",428,8,187
"G0500570","1992","Hempstead, AR","Arkansas","050","Hempstead","0570","0","0",328,1,30
"G0500590","1992","Hot Spring, AR","Arkansas","050","Hot Spring","0590","0","0",317,4,126
"G0500610","1992","Howard, AR","Arkansas","050","Howard","0610","0","0",189,4,212
"G0500630","1992","Independence, AR","Arkansas","050","Independence","0630","0","0",416,2,48
"G0500650","1992","Izard, AR","Arkansas","050","Izard","0650","0","0",136,1,74
"G0500670","1992","Jackson, AR","Arkansas","050","Jackson","0670","0","0",215,2,93
"G0500690","1992","Jefferson, AR","Arkansas","050","Jefferson","0690","0","0",1374,15,109
"G0500710","1992","Johnson, AR","Arkansas","050","Johnson","0710","0","0",269,3,112
"G0500730","1992","Lafayette, AR","Arkansas","050","Lafayette","0730","0","0",133,1,75
"G0500750","1992","Lawrence, AR","Arkansas","050","Lawrence","0750","0","0",191,1,52
"G0500770","1992","Lee, AR","Arkansas","050","Lee","0770","0","0",223,6,269
"G0500790","1992","Lincoln, AR","Arkansas","050","Lincoln","0790","0","0",169,0,0
"G0500810","1992","Little River, AR","Arkansas","050","Little River","0810","0","0",165,1,61
"G0500830","1992","Logan, AR","Arkansas","050","Logan","0830","0","0",280,4,143
"G0500850","1992","Lonoke, AR","Arkansas","050","Lonoke","0850","0","0",541,1,18
"G0500870","1992","Madison, AR","Arkansas","050","Madison","0870","0","0",182,3,165
"G0500890","1992","Marion, AR","Arkansas","050","Marion","0890","0","0",142,2,141
"G0500910","1992","Miller, AR","Arkansas","050","Miller","0910","0","0",492,7,142
"G0500930","1992","Mississippi, AR","Arkansas","050","Mississippi","0930","0","0",998,19,190
"G0500950","1992","Monroe, AR","Arkansas","050","Monroe","0950","0","0",202,3,149
"G0500970","1992","Montgomery, AR","Arkansas","050","Montgomery","0970","0","0",87,0,0
"G0500990","1992","Nevada, AR","Arkansas","050","Nevada","0990","0","0",133,3,226
"G0501010","1992","Newton, AR","Arkansas","050","Newton","1010","0","0",81,3,370
"G0501030","1992","Ouachita, AR","Arkansas","050","Ouachita","1030","0","0",448,8,179
"G0501050","1992","Perry, AR","Arkansas","050","Perry","1050","0","0",104,1,96
"G0501070","1992","Phillips, AR","Arkansas","050","Phillips","1070","0","0",563,5,89
"G0501090","1992","Pike, AR","Arkansas","050","Pike","1090","0","0",128,2,156
"G0501110","1992","Poinsett, AR","Arkansas","050","Poinsett","1110","0","0",375,9,240
"G0501130","1992","Polk, AR","Arkansas","050","Polk","1130","0","0",247,4,162
"G0501150","1992","Pope, AR","Arkansas","050","Pope","1150","0","0",704,5,71
"G0501170","1992","Prairie, AR","Arkansas","050","Prairie","1170","0","0",115,1,87
"G0501190","1992","Pulaski, AR","Arkansas","050","Pulaski","1190","0","0",5881,73,124
"G0501210","1992","Randolph, AR","Arkansas","050","Randolph","1210","0","0",214,0,0
"G0501230","1992","St. Francis, AR","Arkansas","050","St Francis","1230","0","0",511,8,157
"G0501250","1992","Saline, AR","Arkansas","050","Saline","1250","0","0",852,5,59
"G0501270","1992","Scott, AR","Arkansas","050","Scott","1270","0","0",125,0,0
"G0501290","1992","Searcy, AR","Arkansas","050","Searcy","1290","0","0",84,1,119
"G0501310","1992","Sebastian, AR","Arkansas","050","Sebastian","1310","0","0",1635,6,37
"G0501330","1992","Sevier, AR","Arkansas","050","Sevier","1330","0","0",231,4,173
"G0501350","1992","Sharp, AR","Arkansas","050","Sharp","1350","0","0",160,2,125
"G0501370","1992","Stone, AR","Arkansas","050","Stone","1370","0","0",105,1,95
"G0501390","1992","Union, AR","Arkansas","050","Union","1390","0","0",680,7,103
"G0501410","1992","Van Buren, AR","Arkansas","050","Van Buren","1410","0","0",152,2,132
"G0501430","1992","Washington, AR","Arkansas","050","Washington","1430","0","0",1832,13,71
"G0501450","1992","White, AR","Arkansas","050","White","1450","0","0",759,5,66
"G0501470","1992","Woodruff, AR","Arkansas","050","Woodruff","1470","0","0",114,0,0
"G0501490","1992","Yell, AR","Arkansas","050","Yell","1490","0","0",267,4,150
"G0600010","1992","Alameda, CA","California","060","Alameda","0010","0","0",22690,166,73
"G0600030","1992","Alpine, CA","California","060","Alpine","0030","0","0",21,0,0
"G0600050","1992","Amador, CA","California","060","Amador","0050","0","0",307,3,98
"G0600070","1992","Butte, CA","California","060","Butte","0070","0","0",2610,19,73
"G0600090","1992","Calaveras, CA","California","060","Calaveras","0090","0","0",390,3,77
"G0600110","1992","Colusa, CA","California","060","Colusa","0110","0","0",318,1,31
"G0600130","1992","Contra Costa, CA","California","060","Contra Costa","0130","0","0",12749,85,67
"G0600150","1992","Del Norte, CA","California","060","Del Norte","0150","0","0",373,2,54
"G0600170","1992","El Dorado, CA","California","060","El Dorado","0170","0","0",1799,14,78
"G0600190","1992","Fresno, CA","California","060","Fresno","0190","0","0",16149,155,96
"G0600210","1992","Glenn, CA","California","060","Glenn","0210","0","0",482,4,83
"G0600230","1992","Humboldt, CA","California","060","Humboldt","0230","0","0",1637,11,67
"G0600250","1992","Imperial, CA","California","060","Imperial","0250","0","0",3026,15,50
"G0600270","1992","Inyo, CA","California","060","Inyo","0270","0","0",245,5,204
"G0600290","1992","Kern, CA","California","060","Kern","0290","0","0",12978,116,89
"G0600310","1992","Kings, CA","California","060","Kings","0310","0","0",2295,18,78
"G0600330","1992","Lake, CA","California","060","Lake","0330","0","0",738,6,81
"G0600350","1992","Lassen, CA","California","060","Lassen","0350","0","0",377,4,106
"G0600370","1992","Los Angeles, CA","California","060","Los Angeles","0370","0","0",197520,1426,72
"G0600390","1992","Madera, CA","California","060","Madera","0390","0","0",2000,12,60
"G0600410","1992","Marin, CA","California","060","Marin","0410","0","0",2921,9,31
"G0600430","1992","Mariposa, CA","California","060","Mariposa","0430","0","0",156,0,0
"G0600450","1992","Mendocino, CA","California","060","Mendocino","0450","0","0",1135,7,62
"G0600470","1992","Merced, CA","California","060","Merced","0470","0","0",4256,31,73
"G0600490","1992","Modoc, CA","California","060","Modoc","0490","0","0",140,0,0
"G0600510","1992","Mono, CA","California","060","Mono","0510","0","0",180,0,0
"G0600530","1992","Monterey, CA","California","060","Monterey","0530","0","0",8204,50,61
"G0600550","1992","Napa, CA","California","060","Napa","0550","0","0",1522,4,26
"G0600570","1992","Nevada, CA","California","060","Nevada","0570","0","0",929,6,65
"G0600590","1992","Orange, CA","California","060","Orange","0590","0","0",51889,282,54
"G0600610","1992","Placer, CA","California","060","Placer","0610","0","0",2666,11,41
"G0600630","1992","Plumas, CA","California","060","Plumas","0630","0","0",212,4,189
"G0600650","1992","Riverside, CA","California","060","Riverside","0650","0","0",25346,214,84
"G0600670","1992","Sacramento, CA","California","060","Sacramento","0670","0","0",19601,138,70
"G0600690","1992","San Benito, CA","California","060","San Benito","0690","0","0",755,7,93
"G0600710","1992","San Bernardino, CA","California","060","San Bernardino","0710","0","0",32878,286,87
"G0600730","1992","San Diego, CA","California","060","San Diego","0730","0","0",50724,304,60
"G0600750","1992","San Francisco, CA","California","060","San Francisco","0750","0","0",9611,69,72
"G0600770","1992","San Joaquin, CA","California","060","San Joaquin","0770","0","0",9468,82,87
"G0600790","1992","San Luis Obispo, CA","California","060","San Luis Obispo","0790","0","0",2640,18,68
"G0600810","1992","San Mateo, CA","California","060","San Mateo","0810","0","0",10556,55,52
"G0600830","1992","Santa Barbara, CA","California","060","Santa Barbara","0830","0","0",6597,33,50
"G0600850","1992","Santa Clara, CA","California","060","Santa Clara","0850","0","0",27496,165,60
"G0600870","1992","Santa Cruz, CA","California","060","Santa Cruz","0870","0","0",4040,17,42
"G0600890","1992","Shasta, CA","California","060","Shasta","0890","0","0",2257,23,102
"G0600910","1992","Sierra, CA","California","060","Sierra","0910","0","0",34,0,0
"G0600930","1992","Siskiyou, CA","California","060","Siskiyou","0930","0","0",506,2,40
"G0600950","1992","Solano, CA","California","060","Solano","0950","0","0",6532,48,73
"G0600970","1992","Sonoma, CA","California","060","Sonoma","0970","0","0",5805,36,62
"G0600990","1992","Stanislaus, CA","California","060","Stanislaus","0990","0","0",7564,70,93
"G0601010","1992","Sutter, CA","California","060","Sutter","1010","0","0",1283,6,47
"G0601030","1992","Tehama, CA","California","060","Tehama","1030","0","0",720,4,56
"G0601050","1992","Trinity, CA","California","060","Trinity","1050","0","0",157,4,255
"G0601070","1992","Tulare, CA","California","060","Tulare","1070","0","0",7442,46,62
"G0601090","1992","Tuolumne, CA","California","060","Tuolumne","1090","0","0",546,4,73
"G0601110","1992","Ventura, CA","California","060","Ventura","1110","0","0",12524,73,58
"G0601130","1992","Yolo, CA","California","060","Yolo","1130","0","0",2397,21,88
"G0601150","1992","Yuba, CA","California","060","Yuba","1150","0","0",1337,7,52
"G0800010","1992","Adams, CO","Colorado","080","Adams","0010","0","0",4853,43,89
"G0800030","1992","Alamosa, CO","Colorado","080","Alamosa","0030","0","0",248,2,81
"G0800050","1992","Arapahoe, CO","Colorado","080","Arapahoe","0050","0","0",6523,48,74
"G0800070","1992","Archuleta, CO","Colorado","080","Archuleta","0070","0","0",65,0,0
"G0800090","1992","Baca, CO","Colorado","080","Baca","0090","0","0",38,0,0
"G0800110","1992","Bent, CO","Colorado","080","Bent","0110","0","0",63,0,0
"G0800130","1992","Boulder, CO","Colorado","080","Boulder","0130","0","0",3279,17,52
"G0800150","1992","Chaffee, CO","Colorado","080","Chaffee","0150","0","0",116,1,86
"G0800170","1992","Cheyenne, CO","Colorado","080","Cheyenne","0170","0","0",40,0,0
"G0800190","1992","Clear Creek, CO","Colorado","080","Clear Creek","0190","0","0",124,0,0
"G0800210","1992","Conejos, CO","Colorado","080","Conejos","0210","0","0",137,1,73
"G0800230","1992","Costilla, CO","Colorado","080","Costilla","0230","0","0",48,0,0
"G0800250","1992","Crowley, CO","Colorado","080","Crowley","0250","0","0",49,0,0
"G0800270","1992","Custer, CO","Colorado","080","Custer","0270","0","0",24,0,0
"G0800290","1992","Delta, CO","Colorado","080","Delta","0290","0","0",298,3,101
"G0800310","1992","Denver, CO","Colorado","080","Denver","0310","0","0",9025,90,100
"G0800330","1992","Dolores, CO","Colorado","080","Dolores","0330","0","0",15,0,0
"G0800350","1992","Douglas, CO","Colorado","080","Douglas","0350","0","0",1438,6,42
"G0800370","1992","Eagle, CO","Colorado","080","Eagle","0370","0","0",410,1,24
"G0800390","1992","Elbert, CO","Colorado","080","Elbert","0390","0","0",128,1,78
"G0800410","1992","El Paso, CO","Colorado","080","El Paso","0410","0","0",7540,69,92
"G0800430","1992","Fremont, CO","Colorado","080","Fremont","0430","0","0",381,4,105
"G0800450","1992","Garfield, CO","Colorado","080","Garfield","0450","0","0",457,1,22
"G0800470","1992","Gilpin, CO","Colorado","080","Gilpin","0470","0","0",32,0,0
"G0800490","1992","Grand, CO","Colorado","080","Grand","0490","0","0",79,1,127
"G0800510","1992","Gunnison, CO","Colorado","080","Gunnison","0510","0","0",114,0,0
"G0800530","1992","Hinsdale, CO","Colorado","080","Hinsdale","0530","0","0",7,0,0
"G0800550","1992","Huerfano, CO","Colorado","080","Huerfano","0550","0","0",74,0,0
"G0800570","1992","Jackson, CO","Colorado","080","Jackson","0570","0","0",18,0,0
"G0800590","1992","Jefferson, CO","Colorado","080","Jefferson","0590","0","0",6521,40,61
"G0800610","1992","Kiowa, CO","Colorado","080","Kiowa","0610","0","0",14,0,0
"G0800630","1992","Kit Carson, CO","Colorado","080","Kit Carson","0630","0","0",105,0,0
"G0800650","1992","Lake, CO","Colorado","080","Lake","0650","0","0",102,1,98
"G0800670","1992","La Plata, CO","Colorado","080","La Plata","0670","0","0",412,3,73
"G0800690","1992","Larimer, CO","Colorado","080","Larimer","0690","0","0",2685,24,89
"G0800710","1992","Las Animas, CO","Colorado","080","Las Animas","0710","0","0",170,0,0
"G0800730","1992","Lincoln, CO","Colorado","080","Lincoln","0730","0","0",54,0,0
"G0800750","1992","Logan, CO","Colorado","080","Logan","0750","0","0",272,4,147
"G0800770","1992","Mesa, CO","Colorado","080","Mesa","0770","0","0",1322,13,98
"G0800790","1992","Mineral, CO","Colorado","080","Mineral","0790","0","0",7,0,0
"G0800810","1992","Moffat, CO","Colorado","080","Moffat","0810","0","0",134,1,75
"G0800830","1992","Montezuma, CO","Colorado","080","Montezuma","0830","0","0",325,5,154
"G0800850","1992","Montrose, CO","Colorado","080","Montrose","0850","0","0",330,0,0
"G0800870","1992","Morgan, CO","Colorado","080","Morgan","0870","0","0",402,2,50
"G0800890","1992","Otero, CO","Colorado","080","Otero","0890","0","0",347,1,29
"G0800910","1992","Ouray, CO","Colorado","080","Ouray","0910","0","0",28,0,0
"G0800930","1992","Park, CO","Colorado","080","Park","0930","0","0",105,1,95
"G0800950","1992","Phillips, CO","Colorado","080","Phillips","0950","0","0",56,0,0
"G0800970","1992","Pitkin, CO","Colorado","080","Pitkin","0970","0","0",138,1,72
"G0800990","1992","Prowers, CO","Colorado","080","Prowers","0990","0","0",201,0,0
"G0801010","1992","Pueblo, CO","Colorado","080","Pueblo","1010","0","0",1773,11,62
"G0801030","1992","Rio Blanco, CO","Colorado","080","Rio Blanco","1030","0","0",72,0,0
"G0801050","1992","Rio Grande, CO","Colorado","080","Rio Grande","1050","0","0",171,1,58
"G0801070","1992","Routt, CO","Colorado","080","Routt","1070","0","0",186,1,54
"G0801090","1992","Saguache, CO","Colorado","080","Saguache","1090","0","0",87,1,115
"G0801110","1992","San Juan, CO","Colorado","080","San Juan","1110","0","0",11,0,0
"G0801130","1992","San Miguel, CO","Colorado","080","San Miguel","1130","0","0",38,0,0
"G0801150","1992","Sedgwick, CO","Colorado","080","Sedgwick","1150","0","0",19,0,0
"G0801170","1992","Summit, CO","Colorado","080","Summit","1170","0","0",217,3,138
"G0801190","1992","Teller, CO","Colorado","080","Teller","1190","0","0",146,1,68
"G0801210","1992","Washington, CO","Colorado","080","Washington","1210","0","0",63,0,0
"G0801230","1992","Weld, CO","Colorado","080","Weld","1230","0","0",2286,10,44
"G0801250","1992","Yuma, CO","Colorado","080","Yuma","1250","0","0",113,1,88
"G0900010","1992","Fairfield, CT","Connecticut","090","Fairfield","0010","0","0",12636,92,73
"G0900030","1992","Hartford, CT","Connecticut","090","Hartford","0030","0","0",12182,96,79
"G0900050","1992","Litchfield, CT","Connecticut","090","Litchfield","0050","0","0",2242,12,54
"G0900070","1992","Middlesex, CT","Connecticut","090","Middlesex","0070","0","0",2034,14,69
"G0900090","1992","New Haven, CT","Connecticut","090","New Haven","0090","0","0",11787,98,83
"G0900110","1992","New London, CT","Connecticut","090","New London","0110","0","0",3677,30,82
"G0900130","1992","Tolland, CT","Connecticut","090","Tolland","0130","0","0",1601,12,75
