GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWE001,AGWI001,AGWJ001
"G0400130","2002","Maricopa, AZ","Arizona","040","Maricopa","0130","0","0",56697,363,64
"G0400150","2002","Mohave, AZ","Arizona","040","Mohave","0150","0","0",2154,13,60
"G0400170","2002","Navajo, AZ","Arizona","040","Navajo","0170","0","0",1649,7,42
"G0400190","2002","Pima, AZ","Arizona","040","Pima","0190","0","0",12491,90,72
"G0400210","2002","Pinal, AZ","Arizona","040","Pinal","0210","0","0",2711,16,59
"G0400230","2002","Santa Cruz, AZ","Arizona","040","Santa Cruz","0230","0","0",762,4,52
"G0400250","2002","Yavapai, AZ","Arizona","040","Yavapai","0250","0","0",1920,9,47
"G0400270","2002","Yuma, AZ","Arizona","040","Yuma","0270","0","0",3095,8,26
"G0500010","2002","Arkansas, AR","Arkansas","050","Arkansas","0010","0","0",248,2,81
"G0500030","2002","Ashley, AR","Arkansas","050","Ashley","0030","0","0",340,5,147
"G0500050","2002","Baxter, AR","Arkansas","050","Baxter","0050","0","0",354,3,85
"G0500070","2002","Benton, AR","Arkansas","050","Benton","0070","0","0",2587,17,66
"G0500090","2002","Boone, AR","Arkansas","050","Boone","0090","0","0",423,2,47
"G0500110","2002","Bradley, AR","Arkansas","050","Bradley","0110","0","0",161,0,0
"G0500130","2002","Calhoun, AR","Arkansas","050","Calhoun","0130","0","0",52,0,0
"G0500150","2002","Carroll, AR","Arkansas","050","Carroll","0150","0","0",316,4,127
"G0500170","2002","Chicot, AR","Arkansas","050","Chicot","0170","0","0",175,1,57
"G0500190","2002","Clark, AR","Arkansas","050","Clark","0190","0","0",236,2,85
"G0500210","2002","Clay, AR","Arkansas","050","Clay","0210","0","0",191,1,52
"G0500230","2002","Cleburne, AR","Arkansas","050","Cleburne","0230","0","0",245,1,41
"G0500250","2002","Cleveland, AR","Arkansas","050","Cleveland","0250","0","0",119,0,0
"G0500270","2002","Columbia, AR","Arkansas","050","Columbia","0270","0","0",290,7,241
"G0500290","2002","Conway, AR","Arkansas","050","Conway","0290","0","0",248,4,161
"G0500310","2002","Craighead, AR","Arkansas","050","Craighead","0310","0","0",1208,11,91
"G0500330","2002","Crawford, AR","Arkansas","050","Crawford","0330","0","0",738,6,81
"G0500350","2002","Crittenden, AR","Arkansas","050","Crittenden","0350","0","0",882,8,91
"G0500370","2002","Cross, AR","Arkansas","050","Cross","0370","0","0",231,3,130
"G0500390","2002","Dallas, AR","Arkansas","050","Dallas","0390","0","0",89,0,0
"G0500410","2002","Desha, AR","Arkansas","050","Desha","0410","0","0",250,2,80
"G0500430","2002","Drew, AR","Arkansas","050","Drew","0430","0","0",216,2,93
"G0500450","2002","Faulkner, AR","Arkansas","050","Faulkner","0450","0","0",1301,9,69
"G0500470","2002","Franklin, AR","Arkansas","050","Franklin","0470","0","0",231,1,43
"G0500490","2002","Fulton, AR","Arkansas","050","Fulton","0490","0","0",133,4,301
"G0500510","2002","Garland, AR","Arkansas","050","Garland","0510","0","0",1007,8,79
"G0500530","2002","Grant, AR","Arkansas","050","Grant","0530","0","0",189,4,212
"G0500550","2002","Greene, AR","Arkansas","050","Greene","0550","0","0",571,2,35
"G0500570","2002","Hempstead, AR","Arkansas","050","Hempstead","0570","0","0",337,2,59
"G0500590","2002","Hot Spring, AR","Arkansas","050","Hot Spring","0590","0","0",330,3,91
"G0500610","2002","Howard, AR","Arkansas","050","Howard","0610","0","0",218,1,46
"G0500630","2002","Independence, AR","Arkansas","050","Independence","0630","0","0",485,6,124
"G0500650","2002","Izard, AR","Arkansas","050","Izard","0650","0","0",129,1,78
"G0500670","2002","Jackson, AR","Arkansas","050","Jackson","0670","0","0",205,1,49
"G0500690","2002","Jefferson, AR","Arkansas","050","Jefferson","0690","0","0",1190,15,126
"G0500710","2002","Johnson, AR","Arkansas","050","Johnson","0710","0","0",355,1,28
"G0500730","2002","Lafayette, AR","Arkansas","050","Lafayette","0730","0","0",102,2,196
"G0500750","2002","Lawrence, AR","Arkansas","050","Lawrence","0750","0","0",199,1,50
"G0500770","2002","Lee, AR","Arkansas","050","Lee","0770","0","0",152,2,132
"G0500790","2002","Lincoln, AR","Arkansas","050","Lincoln","0790","0","0",147,0,0
"G0500810","2002","Little River, AR","Arkansas","050","Little River","0810","0","0",146,1,68
"G0500830","2002","Logan, AR","Arkansas","050","Logan","0830","0","0",273,3,110
"G0500850","2002","Lonoke, AR","Arkansas","050","Lonoke","0850","0","0",716,5,70
"G0500870","2002","Madison, AR","Arkansas","050","Madison","0870","0","0",167,0,0
"G0500890","2002","Marion, AR","Arkansas","050","Marion","0890","0","0",117,1,85
"G0500910","2002","Miller, AR","Arkansas","050","Miller","0910","0","0",578,2,35
"G0500930","2002","Mississippi, AR","Arkansas","050","Mississippi","0930","0","0",790,9,114
"G0500950","2002","Monroe, AR","Arkansas","050","Monroe","0950","0","0",100,3,300
"G0500970","2002","Montgomery, AR","Arkansas","050","Montgomery","0970","0","0",90,0,0
"G0500990","2002","Nevada, AR","Arkansas","050","Nevada","0990","0","0",134,0,0
"G0501010","2002","Newton, AR","Arkansas","050","Newton","1010","0","0",84,0,0
"G0501030","2002","Ouachita, AR","Arkansas","050","Ouachita","1030","0","0",346,7,202
"G0501050","2002","Perry, AR","Arkansas","050","Perry","1050","0","0",119,0,0
"G0501070","2002","Phillips, AR","Arkansas","050","Phillips","1070","0","0",420,6,143
"G0501090","2002","Pike, AR","Arkansas","050","Pike","1090","0","0",113,3,265
"G0501110","2002","Poinsett, AR","Arkansas","050","Poinsett","1110","0","0",334,4,120
"G0501130","2002","Polk, AR","Arkansas","050","Polk","1130","0","0",253,2,79
"G0501150","2002","Pope, AR","Arkansas","050","Pope","1150","0","0",700,5,71
"G0501170","2002","Prairie, AR","Arkansas","050","Prairie","1170","0","0",101,0,0
"G0501190","2002","Pulaski, AR","Arkansas","050","Pulaski","1190","0","0",5705,61,107
"G0501210","2002","Randolph, AR","Arkansas","050","Randolph","1210","0","0",217,2,92
"G0501230","2002","St. Francis, AR","Arkansas","050","St Francis","1230","0","0",439,5,114
"G0501250","2002","Saline, AR","Arkansas","050","Saline","1250","0","0",971,6,62
"G0501270","2002","Scott, AR","Arkansas","050","Scott","1270","0","0",141,0,0
"G0501290","2002","Searcy, AR","Arkansas","050","Searcy","1290","0","0",83,0,0
"G0501310","2002","Sebastian, AR","Arkansas","050","Sebastian","1310","0","0",1826,5,27
"G0501330","2002","Sevier, AR","Arkansas","050","Sevier","1330","0","0",303,2,66
"G0501350","2002","Sharp, AR","Arkansas","050","Sharp","1350","0","0",177,1,56
"G0501370","2002","Stone, AR","Arkansas","050","Stone","1370","0","0",109,0,0
"G0501390","2002","Union, AR","Arkansas","050","Union","1390","0","0",596,3,50
"G0501410","2002","Van Buren, AR","Arkansas","050","Van Buren","1410","0","0",207,1,48
"G0501430","2002","Washington, AR","Arkansas","050","Washington","1430","0","0",2889,16,55
"G0501450","2002","White, AR","Arkansas","050","White","1450","0","0",868,10,115
"G0501470","2002","Woodruff, AR","Arkansas","050","Woodruff","1470","0","0",108,1,93
"G0501490","2002","Yell, AR","Arkansas","050","Yell","1490","0","0",337,4,119
"G0600010","2002","Alameda, CA","California","060","Alameda","0010","0","0",21805,91,42
"G0600030","2002","Alpine, CA","California","060","Alpine","0030","0","0",11,0,0
"G0600050","2002","Amador, CA","California","060","Amador","0050","0","0",259,1,39
"G0600070","2002","Butte, CA","California","060","Butte","0070","0","0",2265,18,79
"G0600090","2002","Calaveras, CA","California","060","Calaveras","0090","0","0",336,2,60
"G0600110","2002","Colusa, CA","California","060","Colusa","0110","0","0",307,2,65
"G0600130","2002","Contra Costa, CA","California","060","Contra Costa","0130","0","0",13314,55,41
"G0600150","2002","Del Norte, CA","California","060","Del Norte","0150","0","0",288,2,69
"G0600170","2002","El Dorado, CA","California","060","El Dorado","0170","0","0",1761,11,62
"G0600190","2002","Fresno, CA","California","060","Fresno","0190","0","0",14770,102,69
"G0600210","2002","Glenn, CA","California","060","Glenn","0210","0","0",408,2,49
"G0600230","2002","Humboldt, CA","California","060","Humboldt","0230","0","0",1422,9,63
"G0600250","2002","Imperial, CA","California","060","Imperial","0250","0","0",2674,10,37
"G0600270","2002","Inyo, CA","California","060","Inyo","0270","0","0",175,0,0
"G0600290","2002","Kern, CA","California","060","Kern","0290","0","0",12217,76,62
"G0600310","2002","Kings, CA","California","060","Kings","0310","0","0",2311,15,65
"G0600330","2002","Lake, CA","California","060","Lake","0330","0","0",636,4,63
"G0600350","2002","Lassen, CA","California","060","Lassen","0350","0","0",303,5,165
"G0600370","2002","Los Angeles, CA","California","060","Los Angeles","0370","0","0",151192,831,55
"G0600390","2002","Madera, CA","California","060","Madera","0390","0","0",2146,13,61
"G0600410","2002","Marin, CA","California","060","Marin","0410","0","0",2772,10,36
"G0600430","2002","Mariposa, CA","California","060","Mariposa","0430","0","0",130,1,77
"G0600450","2002","Mendocino, CA","California","060","Mendocino","0450","0","0",1079,8,74
"G0600470","2002","Merced, CA","California","060","Merced","0470","0","0",4027,28,70
"G0600490","2002","Modoc, CA","California","060","Modoc","0490","0","0",70,0,0
"G0600510","2002","Mono, CA","California","060","Mono","0510","0","0",138,1,72
"G0600530","2002","Monterey, CA","California","060","Monterey","0530","0","0",6900,45,65
"G0600550","2002","Napa, CA","California","060","Napa","0550","0","0",1565,6,38
"G0600570","2002","Nevada, CA","California","060","Nevada","0570","0","0",796,2,25
"G0600590","2002","Orange, CA","California","060","Orange","0590","0","0",44814,218,49
"G0600610","2002","Placer, CA","California","060","Placer","0610","0","0",3534,19,54
"G0600630","2002","Plumas, CA","California","060","Plumas","0630","0","0",185,2,108
"G0600650","2002","Riverside, CA","California","060","Riverside","0650","0","0",26694,171,64
"G0600670","2002","Sacramento, CA","California","060","Sacramento","0670","0","0",19235,118,61
"G0600690","2002","San Benito, CA","California","060","San Benito","0690","0","0",921,4,43
"G0600710","2002","San Bernardino, CA","California","060","San Bernardino","0710","0","0",29699,228,77
"G0600730","2002","San Diego, CA","California","060","San Diego","0730","0","0",43960,197,45
"G0600750","2002","San Francisco, CA","California","060","San Francisco","0750","0","0",8359,38,45
"G0600770","2002","San Joaquin, CA","California","060","San Joaquin","0770","0","0",10167,74,73
"G0600790","2002","San Luis Obispo, CA","California","060","San Luis Obispo","0790","0","0",2368,7,30
"G0600810","2002","San Mateo, CA","California","060","San Mateo","0810","0","0",10063,41,41
"G0600830","2002","Santa Barbara, CA","California","060","Santa Barbara","0830","0","0",5699,26,46
"G0600850","2002","Santa Clara, CA","California","060","Santa Clara","0850","0","0",27120,97,36
"G0600870","2002","Santa Cruz, CA","California","060","Santa Cruz","0870","0","0",3529,13,37
"G0600890","2002","Shasta, CA","California","060","Shasta","0890","0","0",1963,15,76
"G0600910","2002","Sierra, CA","California","060","Sierra","0910","0","0",30,0,0
"G0600930","2002","Siskiyou, CA","California","060","Siskiyou","0930","0","0",412,0,0
"G0600950","2002","Solano, CA","California","060","Solano","0950","0","0",5864,47,80
"G0600970","2002","Sonoma, CA","California","060","Sonoma","0970","0","0",5678,29,51
"G0600990","2002","Stanislaus, CA","California","060","Stanislaus","0990","0","0",7932,63,79
"G0601010","2002","Sutter, CA","California","060","Sutter","1010","0","0",1263,7,55
"G0601030","2002","Tehama, CA","California","060","Tehama","1030","0","0",711,6,84
"G0601050","2002","Trinity, CA","California","060","Trinity","1050","0","0",106,0,0
"G0601070","2002","Tulare, CA","California","060","Tulare","1070","0","0",7416,42,57
"G0601090","2002","Tuolumne, CA","California","060","Tuolumne","1090","0","0",443,0,0
"G0601110","2002","Ventura, CA","California","060","Ventura","1110","0","0",11603,58,50
"G0601130","2002","Yolo, CA","California","060","Yolo","1130","0","0",2383,10,42
"G0601150","2002","Yuba, CA","California","060","Yuba","1150","0","0",1129,9,80
"G0800010","2002","Adams, CO","Colorado","080","Adams","0010","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","8005",7098,50,70
"G0800030","2002","Alamosa, CO","Colorado","080","Alamosa","0030","0","0",216,2,93
"G0800050","2002","Arapahoe, CO","Colorado","080","Arapahoe","0050","0","0",7753,42,54
"G0800070","2002","Archuleta, CO","Colorado","080","Archuleta","0070","0","0",122,0,0
"G0800090","2002","Baca, CO","Colorado","080","Baca","0090","0","0",33,0,0
"G0800110","2002","Bent, CO","Colorado","080","Bent","0110","0","0",65,0,0
"G0800130","2002","Boulder, CO","Colorado","080","Boulder","0130","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","8005",3700,18,49
"G0800140","2002","Broomfield, CO","Colorado","080","Broomfield","0140","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","8005",0,0,0
"G0800150","2002","Chaffee, CO","Colorado","080","Chaffee","0150","0","0",134,0,0
"G0800170","2002","Cheyenne, CO","Colorado","080","Cheyenne","0170","0","0",30,0,0
"G0800190","2002","Clear Creek, CO","Colorado","080","Clear Creek","0190","0","0",111,0,0
"G0800210","2002","Conejos, CO","Colorado","080","Conejos","0210","0","0",96,3,313
"G0800230","2002","Costilla, CO","Colorado","080","Costilla","0230","0","0",53,2,377
"G0800250","2002","Crowley, CO","Colorado","080","Crowley","0250","0","0",44,0,0
"G0800270","2002","Custer, CO","Colorado","080","Custer","0270","0","0",32,0,0
"G0800290","2002","Delta, CO","Colorado","080","Delta","0290","0","0",321,2,62
"G0800310","2002","Denver, CO","Colorado","080","Denver","0310","0","0",11445,81,71
"G0800330","2002","Dolores, CO","Colorado","080","Dolores","0330","0","0",23,0,0
"G0800350","2002","Douglas, CO","Colorado","080","Douglas","0350","0","0",3913,19,49
"G0800370","2002","Eagle, CO","Colorado","080","Eagle","0370","0","0",792,3,38
"G0800390","2002","Elbert, CO","Colorado","080","Elbert","0390","0","0",217,1,46
"G0800410","2002","El Paso, CO","Colorado","080","El Paso","0410","0","0",8554,58,68
"G0800430","2002","Fremont, CO","Colorado","080","Fremont","0430","0","0",412,3,73
"G0800450","2002","Garfield, CO","Colorado","080","Garfield","0450","0","0",866,9,104
"G0800470","2002","Gilpin, CO","Colorado","080","Gilpin","0470","0","0",68,1,147
"G0800490","2002","Grand, CO","Colorado","080","Grand","0490","0","0",159,0,0
"G0800510","2002","Gunnison, CO","Colorado","080","Gunnison","0510","0","0",168,0,0
"G0800530","2002","Hinsdale, CO","Colorado","080","Hinsdale","0530","0","0",10,1,1000
"G0800550","2002","Huerfano, CO","Colorado","080","Huerfano","0550","0","0",79,0,0
"G0800570","2002","Jackson, CO","Colorado","080","Jackson","0570","0","0",8,0,0
"G0800590","2002","Jefferson, CO","Colorado","080","Jefferson","0590","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","8005",6515,24,37
"G0800610","2002","Kiowa, CO","Colorado","080","Kiowa","0610","0","0",21,0,0
"G0800630","2002","Kit Carson, CO","Colorado","080","Kit Carson","0630","0","0",79,0,0
"G0800650","2002","Lake, CO","Colorado","080","Lake","0650","0","0",117,1,85
"G0800670","2002","La Plata, CO","Colorado","080","La Plata","0670","0","0",446,2,45
"G0800690","2002","Larimer, CO","Colorado","080","Larimer","0690","0","0",3269,16,49
"G0800710","2002","Las Animas, CO","Colorado","080","Las Animas","0710","0","0",160,0,0
"G0800730","2002","Lincoln, CO","Colorado","080","Lincoln","0730","0","0",58,1,172
"G0800750","2002","Logan, CO","Colorado","080","Logan","0750","0","0",263,0,0
"G0800770","2002","Mesa, CO","Colorado","080","Mesa","0770","0","0",1554,16,103
"G0800790","2002","Mineral, CO","Colorado","080","Mineral","0790","0","0",4,0,0
"G0800810","2002","Moffat, CO","Colorado","080","Moffat","0810","0","0",182,0,0
"G0800830","2002","Montezuma, CO","Colorado","080","Montezuma","0830","0","0",343,2,58
"G0800850","2002","Montrose, CO","Colorado","080","Montrose","0850","0","0",436,2,46
"G0800870","2002","Morgan, CO","Colorado","080","Morgan","0870","0","0",480,7,146
"G0800890","2002","Otero, CO","Colorado","080","Otero","0890","0","0",301,3,100
"G0800910","2002","Ouray, CO","Colorado","080","Ouray","0910","0","0",27,0,0
"G0800930","2002","Park, CO","Colorado","080","Park","0930","0","0",177,0,0
"G0800950","2002","Phillips, CO","Colorado","080","Phillips","0950","0","0",54,2,370
"G0800970","2002","Pitkin, CO","Colorado","080","Pitkin","0970","0","0",148,0,0
"G0800990","2002","Prowers, CO","Colorado","080","Prowers","0990","0","0",243,3,123
"G0801010","2002","Pueblo, CO","Colorado","080","Pueblo","1010","0","0",2061,17,82
"G0801030","2002","Rio Blanco, CO","Colorado","080","Rio Blanco","1030","0","0",71,1,141
"G0801050","2002","Rio Grande, CO","Colorado","080","Rio Grande","1050","0","0",171,0,0
"G0801070","2002","Routt, CO","Colorado","080","Routt","1070","0","0",201,1,50
"G0801090","2002","Saguache, CO","Colorado","080","Saguache","1090","0","0",97,0,0
"G0801110","2002","San Juan, CO","Colorado","080","San Juan","1110","0","0",4,0,0
"G0801130","2002","San Miguel, CO","Colorado","080","San Miguel","1130","0","0",73,0,0
"G0801150","2002","Sedgwick, CO","Colorado","080","Sedgwick","1150","0","0",26,0,0
"G0801170","2002","Summit, CO","Colorado","080","Summit","1170","0","0",366,1,27
"G0801190","2002","Teller, CO","Colorado","080","Teller","1190","0","0",236,0,0
"G0801210","2002","Washington, CO","Colorado","080","Washington","1210","0","0",40,0,0
"G0801230","2002","Weld, CO","Colorado","080","Weld","1230","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","8005",3532,21,59
"G0801250","2002","Yuma, CO","Colorado","080","Yuma","1250","0","0",141,0,0
"G0900010","2002","Fairfield, CT","Connecticut","090","Fairfield","0010","0","0",11943,83,69
"G0900030","2002","Hartford, CT","Connecticut","090","Hartford","0030","0","0",9901,73,74
"G0900050","2002","Litchfield, CT","Connecticut","090","Litchfield","0050","0","0",1865,10,54
"G0900070","2002","Middlesex, CT","Connecticut","090","Middlesex","0070","0","0",1886,11,58
"G0900090","2002","New Haven, CT","Connecticut","090","New Haven","0090","0","0",10168,65,64
"G0900110","2002","New London, CT","Connecticut","090","New London","0110","0","0",3577,23,64
